step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
45,-0.4932642316068238,1.4720414876937866,-0.016089916229248047,0,1.641534686088562,0.09240525215864182,0.5870886878834831,0.1542827036645678,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:45.0;1:1.65751:-0.37849:40.0;2:1.86871:0.21352:35.0
46,-0.4989637692929008,1.4746387004852295,-0.013551014475524426,0,1.641534686088562,0.09240525215864182,0.5906439791619778,0.15429620411660933,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:46.0;1:1.65751:-0.37849:41.0;2:1.86871:0.21352:36.0
47,-0.5046791007390414,1.4772824048995972,-0.010939056985080242,0,1.641534686088562,0.09240525215864182,0.5942275453938378,0.15430990573432712,0.2611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:47.0;1:1.65751:-0.37849:42.0;2:1.86871:0.21352:37.0
48,-0.510415272001419,1.479971170425415,-0.008254669606685638,0,1.641534686088562,0.09240525215864182,0.5978385651525524,0.1543236799952057,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:48.0;1:1.65751:-0.37849:43.0;2:1.86871:0.21352:38.0
49,-0.5161705430186685,1.4827039241790771,-0.005498501006513834,0,1.641534686088562,0.09240525215864182,0.6014763175944486,0.15433738720085877,0.2722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:49.0;1:1.65751:-0.37849:44.0;2:1.86871:0.21352:39.0
50,-0.5219484461304005,1.485479474067688,-0.0026712208054959774,0,1.641534686088562,0.09240525215864182,0.6051399701171452,0.15435085412528782,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:50.0;1:1.65751:-0.37849:45.0;2:1.86871:0.21352:40.0
51,-0.5277505191580738,1.488296627998352,0.00022648148296866566,0,1.641534686088562,0.09240525215864182,0.6088286789423889,0.15436386283901,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:51.0;1:1.65751:-0.37849:46.0;2:1.86871:0.21352:41.0
52,-0.5335753509139622,1.491154432296753,0.0031938995234668255,0,1.641534686088562,0.09240525215864182,0.6125416002919277,0.15437618423667226,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:52.0;1:1.65751:-0.37849:47.0;2:1.86871:0.21352:42.0
53,-0.5394278393305592,1.4940515756607056,0.006230313330888748,0,1.641534686088562,0.09240525215864182,0.6162777562770578,0.1543875668611791,0.29444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:53.0;1:1.65751:-0.37849:48.0;2:1.86871:0.21352:43.0
54,-0.5453066089119891,1.4969871044158936,0.009334989823400974,0,1.641534686088562,0.09240525215864182,0.6200361857728826,0.1543976530846622,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:54.0;1:1.65751:-0.37849:49.0;2:1.86871:0.21352:44.0
55,-0.5512171943966402,1.4999597072601318,0.012507187202572823,0,1.641534686088562,0.09240525215864182,0.6238157711923122,0.15440608527925276,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:55.0;1:1.65751:-0.37849:50.0;2:1.86871:0.21352:45.0
56,-0.557406760964988,1.502968668937683,0.01574615202844143,0,1.641534686088562,0.09240525215864182,0.6276154955310954,0.15441240523424415,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:56.0;1:1.65751:-0.37849:51.0;2:1.86871:0.21352:46.0
57,-0.5634092774667862,1.5060126781463623,0.01905112713575363,0,1.641534686088562,0.09240525215864182,0.6314340735640791,0.15441612121131687,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:57.0;1:1.65751:-0.37849:52.0;2:1.86871:0.21352:47.0
58,-0.5694138186503459,1.5090906620025635,0.022421348839998245,0,1.641534686088562,0.09240525215864182,0.6352701697746912,0.15441659059789437,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:58.0;1:1.65751:-0.37849:53.0;2:1.86871:0.21352:48.0
59,-0.5754515570237823,1.5122019052505493,0.025856047868728638,0,1.641534686088562,0.09240525215864182,0.6391224654101664,0.1544131316658524,0.3277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:59.0;1:1.65751:-0.37849:54.0;2:1.86871:0.21352:49.0
60,-0.5815445421295906,1.5153450965881348,0.029354454949498177,0,1.641534686088562,0.09240525215864182,0.6429893008536762,0.15440488946106695,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:60.0;1:1.65751:-0.37849:55.0;2:1.86871:0.21352:50.0
61,-0.5876905486190327,1.518519401550293,0.03291579708456993,0,1.641534686088562,0.09240525215864182,0.6468690053125223,0.15439089727070604,0.3388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:61.0;1:1.65751:-0.37849:56.0;2:1.86871:0.21352:51.0
62,-0.5939024992106009,1.5217238664627075,0.03653930500149727,0,1.641534686088562,0.09240525215864182,0.6507596733007166,0.15436997604038977,0.34444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:62.0;1:1.65751:-0.37849:57.0;2:1.86871:0.21352:52.0
63,-0.6001869111409329,1.524957537651062,0.04022420197725296,0,1.641534686088562,0.09240525215864182,0.6546591646389828,0.15434075672593361,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:63.0;1:1.65751:-0.37849:58.0;2:1.86871:0.21352:53.0
64,-0.6065478998755655,1.5282195806503296,0.043969716876745224,0,1.641534686088562,0.09240525215864182,0.6585651240125299,0.1543016439717677,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:64.0;1:1.65751:-0.37849:59.0;2:1.86871:0.21352:54.0
65,-0.6130151754800737,1.5315088033676147,0.047775086015462875,0,1.641534686088562,0.09240525215864182,0.6624747211320532,0.15425066803064602,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:65.0;1:1.65751:-0.37849:60.0;2:1.86871:0.21352:55.0
66,-0.6195868196844616,1.5348246097564697,0.05163954198360443,0,1.641534686088562,0.09240525215864182,0.6663849608641532,0.15418553784903555,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:66.0;1:1.65751:-0.37849:61.0;2:1.86871:0.21352:56.0
67,-0.6262812800067851,1.5381659269332886,0.05556232109665871,0,1.641534686088562,0.09240525215864182,0.6702921998749176,0.1541035153385666,0.37222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:67.0;1:1.65751:-0.37849:62.0;2:1.86871:0.21352:57.0
68,-0.6331159242965861,1.541532039642334,0.059542667120695114,0,1.641534686088562,0.09240525215864182,0.6741923505895668,0.15400131758716373,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:68.0;1:1.65751:-0.37849:63.0;2:1.86871:0.21352:58.0
69,-0.6401223772366695,1.5449219942092896,0.06357982754707336,0,1.641534686088562,0.09240525215864182,0.6780805654740996,0.15387497995462684,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:69.0;1:1.65751:-0.37849:64.0;2:1.86871:0.21352:59.0
70,36.17334142234449,1.548335075378418,0.06767305731773376,2,1.8687068223953247,0.21351931989192963,0.5282314703696305,0.12365853077794442,0.0,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:65.0;2:1.86871:0.21352:60.0
71,-0.5588282543726407,1.5517703294754028,0.07182160764932632,2,1.8687068223953247,0.21351931989192963,0.532267715252108,0.12598886278196397,0.005555555555555556,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:66.0;2:1.86871:0.21352:61.0
72,-0.5647754722710925,1.5552270412445068,0.07602474838495255,2,1.8687068223953247,0.21351931989192963,0.5363134149213632,0.12964464683381854,0.011111111111111112,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:67.0;2:1.86871:0.21352:62.0
73,-0.5709114272623232,1.5587042570114136,0.08028174191713333,2,1.8687068223953247,0.21351931989192963,0.5403675188455317,0.132992342694921,0.016666666666666666,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:68.0;2:1.86871:0.21352:63.0
74,-0.5771104731539164,1.5622016191482544,0.0845913290977478,2,1.8687068223953247,0.21351931989192963,0.5444290770755873,0.13844640420534915,0.022222222222222223,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:69.0;2:1.86871:0.21352:64.0
75,-0.5833540945130177,1.565718173980713,0.08895114809274673,2,1.8687068223953247,0.21351931989192963,0.5484967261552811,0.14041740328354146,0.027777777777777776,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:70.0;2:1.86871:0.21352:65.0
76,-0.5896320618869305,1.5692535638809204,0.09335753321647644,2,1.8687068223953247,0.21351931989192963,0.5525691138042343,0.13864451276394962,0.03333333333333333,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:71.0;2:1.86871:0.21352:66.0
77,-0.595947881231353,1.5728071928024292,0.0978054404258728,2,1.8687068223953247,0.21351931989192963,0.5566446083452967,0.1387068407495266,0.03888888888888889,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:72.0;2:1.86871:0.21352:67.0
78,-0.6023107010854214,1.5763782262802124,0.10228845477104187,2,1.8687068223953247,0.21351931989192963,0.5607213098804156,0.14202552583424582,0.044444444444444446,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:73.0;2:1.86871:0.21352:68.0
79,-0.608723867158383,1.5799663066864014,0.10679878294467926,2,1.8687068223953247,0.21351931989192963,0.5647973408632809,0.14745724672430183,0.05,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:74.0;2:1.86871:0.21352:69.0
80,-0.6151961651386201,1.5835703611373901,0.11132766306400299,2,1.8687068223953247,0.21351931989192963,0.568870488471455,0.14913739793012193,0.05555555555555555,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:75.0;2:1.86871:0.21352:70.0
81,-0.6217186539539152,1.5871899127960205,0.11586599051952362,2,1.8687068223953247,0.21351931989192963,0.5729387745757898,0.15399005791991865,0.06111111111111111,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:76.0;2:1.86871:0.21352:71.0
82,-0.6282961307161036,1.5908241271972656,0.12040458619594574,2,1.8687068223953247,0.21351931989192963,0.5770002098712657,0.1549879235162241,0.06666666666666667,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:77.0;2:1.86871:0.21352:72.0
83,-0.6349284338744912,1.5944721698760986,0.12493440508842468,2,1.8687068223953247,0.21351931989192963,0.5810528721080885,0.15823899259716656,0.07222222222222222,0.3333333333333333,0.3333333333333333,3.5,3.5,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:78.0;2:1.86871:0.21352:73.0
