step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
68,-0.5590747221934097,1.5423486232757568,0.061395980417728424,2,1.8687068223953247,0.21351931989192963,0.4973287935750653,0.11954208374853037,0.03636363636363636,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:63.0;2:1.86871:0.21352:58.0
69,-0.5650512077267713,1.5457428693771362,0.06545790284872055,2,1.8687068223953247,0.21351931989192963,0.5009414961587901,0.12307000864577611,0.04090909090909091,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:64.0;2:1.86871:0.21352:59.0
70,-0.5710538922501317,1.5491598844528198,0.06957551091909409,2,1.8687068223953247,0.21351931989192963,0.5045651063925087,0.12624219287236998,0.045454545454545456,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:65.0;2:1.86871:0.21352:60.0
71,-0.5770858187833476,1.5525989532470703,0.07374806702136993,2,1.8687068223953247,0.21351931989192963,0.5081986855030662,0.13203058911827675,0.05,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:66.0;2:1.86871:0.21352:61.0
72,-0.5831494742673498,1.5560591220855713,0.077974833548069,2,1.8687068223953247,0.21351931989192963,0.5118412388379525,0.13500775636013346,0.05454545454545454,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:67.0;2:1.86871:0.21352:62.0
73,-0.5892447866719585,1.559539794921875,0.08225508779287338,2,1.8687068223953247,0.21351931989192963,0.515491805272271,0.13556902530353088,0.05909090909090909,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:68.0;2:1.86871:0.21352:63.0
74,-0.5953746253911514,1.5630401372909546,0.08658810704946518,2,1.8687068223953247,0.21351931989192963,0.5191493566258989,0.13792250946010076,0.06363636363636363,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:69.0;2:1.86871:0.21352:64.0
75,-0.6015426061800995,1.5665593147277832,0.09097318351268768,2,1.8687068223953247,0.21351931989192963,0.5228127753117471,0.1415933408978861,0.06818181818181818,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:70.0;2:1.86871:0.21352:65.0
76,-0.6077497361760308,1.5700966119766235,0.09540959447622299,2,1.8687068223953247,0.21351931989192963,0.5264809437427256,0.1453883048970041,0.07272727272727272,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:71.0;2:1.86871:0.21352:66.0
77,-0.6139963170505475,1.5736514329910278,0.09989665448665619,2,1.8687068223953247,0.21351931989192963,0.530152766683487,0.14806378372642104,0.07727272727272727,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:72.0;2:1.86871:0.21352:67.0
78,-0.6202901943796506,1.5772228240966797,0.10443366318941116,2,1.8687068223953247,0.21351931989192963,0.5338269253812655,0.15012166562990464,0.08181818181818182,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:73.0;2:1.86871:0.21352:68.0
79,-0.626629730569336,1.5808101892471313,0.109019935131073,2,1.8687068223953247,0.21351931989192963,0.5375021904902626,0.1522856172561432,0.08636363636363636,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:74.0;2:1.86871:0.21352:69.0
80,-0.6330184192202929,1.584412932395935,0.11365479230880737,2,1.8687068223953247,0.21351931989192963,0.5411772544335838,0.1548215065615161,0.09090909090909091,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:75.0;2:1.86871:0.21352:70.0
